"value","id","name","mean","sd"
3370646.28539907,764,"Sierra Leone",3492085,150206.05
3776644.61558728,765,"Sierra Leone",3492085,150206.05
3131016.1945385,766,"Sierra Leone",3492085,150206.05
3418537.75242232,767,"Sierra Leone",3492085,150206.05
3393835.06899551,768,"Sierra Leone",3492085,150206.05
3414593.7293926,769,"Sierra Leone",3492085,150206.05
3496792.60158658,770,"Sierra Leone",3492085,150206.05
3207145.29463057,771,"Sierra Leone",3492085,150206.05
3607134.24764233,772,"Sierra Leone",3492085,150206.05
3561387.62623493,773,"Sierra Leone",3492085,150206.05
3703180.87013761,774,"Sierra Leone",3492085,150206.05
3400859.13700699,775,"Sierra Leone",3492085,150206.05
3636086.25851341,776,"Sierra Leone",3492085,150206.05
3317455.35382135,777,"Sierra Leone",3492085,150206.05
3626058.71686316,778,"Sierra Leone",3492085,150206.05
3265244.38886142,779,"Sierra Leone",3492085,150206.05
3424591.15801599,780,"Sierra Leone",3492085,150206.05
3565793.59594104,781,"Sierra Leone",3492085,150206.05
3406084.80349758,782,"Sierra Leone",3492085,150206.05
3473903.26453311,783,"Sierra Leone",3492085,150206.05
3513086.92227836,784,"Sierra Leone",3492085,150206.05
3550860.12544952,785,"Sierra Leone",3492085,150206.05
3634207.95545158,786,"Sierra Leone",3492085,150206.05
3308112.65961316,787,"Sierra Leone",3492085,150206.05
3750891.03436112,788,"Sierra Leone",3492085,150206.05
3416087.30131794,789,"Sierra Leone",3492085,150206.05
3117240.72207677,790,"Sierra Leone",3492085,150206.05
3679065.79458,791,"Sierra Leone",3492085,150206.05
3277019.10272091,792,"Sierra Leone",3492085,150206.05
3343929.9492089,793,"Sierra Leone",3492085,150206.05
3573737.5068469,794,"Sierra Leone",3492085,150206.05
3580297.03170041,795,"Sierra Leone",3492085,150206.05
3428701.43012238,796,"Sierra Leone",3492085,150206.05
3567437.33041185,797,"Sierra Leone",3492085,150206.05
3520798.99287567,798,"Sierra Leone",3492085,150206.05
3495539.00172801,799,"Sierra Leone",3492085,150206.05
3600270.61475845,800,"Sierra Leone",3492085,150206.05
3614425.00557536,801,"Sierra Leone",3492085,150206.05
3843891.53829819,802,"Sierra Leone",3492085,150206.05
3475471.34168214,803,"Sierra Leone",3492085,150206.05
3717267.95503394,804,"Sierra Leone",3492085,150206.05
3361140.35146007,805,"Sierra Leone",3492085,150206.05
3616244.50960498,806,"Sierra Leone",3492085,150206.05
3485213.85425801,807,"Sierra Leone",3492085,150206.05
3343002.48331999,808,"Sierra Leone",3492085,150206.05
3288516.51163976,809,"Sierra Leone",3492085,150206.05
3722611.24087632,810,"Sierra Leone",3492085,150206.05
3279069.85085847,811,"Sierra Leone",3492085,150206.05
3360792.41688064,812,"Sierra Leone",3492085,150206.05
3331026.859649,813,"Sierra Leone",3492085,150206.05
3486867.57114654,814,"Sierra Leone",3492085,150206.05
3486997.9689252,815,"Sierra Leone",3492085,150206.05
3568092.21221671,816,"Sierra Leone",3492085,150206.05
3615472.31308168,817,"Sierra Leone",3492085,150206.05
3461744.11693542,818,"Sierra Leone",3492085,150206.05
3472560.43054616,819,"Sierra Leone",3492085,150206.05
3648883.49319794,820,"Sierra Leone",3492085,150206.05
3409486.87090158,821,"Sierra Leone",3492085,150206.05
3373053.01773602,822,"Sierra Leone",3492085,150206.05
3757636.29752152,823,"Sierra Leone",3492085,150206.05
3547794.72802716,824,"Sierra Leone",3492085,150206.05
3643234.62067609,825,"Sierra Leone",3492085,150206.05
3770906.43434949,826,"Sierra Leone",3492085,150206.05
3261268.00567318,827,"Sierra Leone",3492085,150206.05
3398608.92603431,828,"Sierra Leone",3492085,150206.05
3575119.66900624,829,"Sierra Leone",3492085,150206.05
3425250.83985108,830,"Sierra Leone",3492085,150206.05
3501853.44814691,831,"Sierra Leone",3492085,150206.05
3440568.08481364,832,"Sierra Leone",3492085,150206.05
3502562.63032799,833,"Sierra Leone",3492085,150206.05
3456552.25178328,834,"Sierra Leone",3492085,150206.05
3460771.28956375,835,"Sierra Leone",3492085,150206.05
3474175.95421878,836,"Sierra Leone",3492085,150206.05
3408481.1787207,837,"Sierra Leone",3492085,150206.05
3297062.78277068,838,"Sierra Leone",3492085,150206.05
3356195.45184616,839,"Sierra Leone",3492085,150206.05
3525825.52709643,840,"Sierra Leone",3492085,150206.05
3592096.8805039,841,"Sierra Leone",3492085,150206.05
3782190.3367824,842,"Sierra Leone",3492085,150206.05
3618513.3231378,843,"Sierra Leone",3492085,150206.05
3448888.74828104,844,"Sierra Leone",3492085,150206.05
3340791.81831333,845,"Sierra Leone",3492085,150206.05
3458202.60590053,846,"Sierra Leone",3492085,150206.05
3712478.18877443,847,"Sierra Leone",3492085,150206.05
3361446.75209906,848,"Sierra Leone",3492085,150206.05
3588501.38143195,849,"Sierra Leone",3492085,150206.05
3381004.819405,850,"Sierra Leone",3492085,150206.05
3424949.72670083,851,"Sierra Leone",3492085,150206.05
3504156.87961984,852,"Sierra Leone",3492085,150206.05
3427171.87396285,853,"Sierra Leone",3492085,150206.05
3615269.67634569,854,"Sierra Leone",3492085,150206.05
3635957.90677908,855,"Sierra Leone",3492085,150206.05
3527765.21771249,856,"Sierra Leone",3492085,150206.05
3391598.88813129,857,"Sierra Leone",3492085,150206.05
3492729.93476876,858,"Sierra Leone",3492085,150206.05
3578999.26319619,859,"Sierra Leone",3492085,150206.05
3409486.03870208,860,"Sierra Leone",3492085,150206.05
3726834.75830988,861,"Sierra Leone",3492085,150206.05
3302509.16067198,862,"Sierra Leone",3492085,150206.05
3540929.38966522,863,"Sierra Leone",3492085,150206.05
3372787.02656105,864,"Sierra Leone",3492085,150206.05
3464150.97887942,865,"Sierra Leone",3492085,150206.05
3413355.54628747,866,"Sierra Leone",3492085,150206.05
3551529.17051957,867,"Sierra Leone",3492085,150206.05
3700961.09823474,868,"Sierra Leone",3492085,150206.05
3577966.94305171,869,"Sierra Leone",3492085,150206.05
3516022.79197201,870,"Sierra Leone",3492085,150206.05
3436049.31374672,871,"Sierra Leone",3492085,150206.05
3674118.36756255,872,"Sierra Leone",3492085,150206.05
3361459.42107628,873,"Sierra Leone",3492085,150206.05
3552504.72951962,874,"Sierra Leone",3492085,150206.05
3450827.97092853,875,"Sierra Leone",3492085,150206.05
3507879.95702219,876,"Sierra Leone",3492085,150206.05
3594747.81882181,877,"Sierra Leone",3492085,150206.05
3536619.34352445,878,"Sierra Leone",3492085,150206.05
3284372.53915185,879,"Sierra Leone",3492085,150206.05
3354271.49527486,880,"Sierra Leone",3492085,150206.05
3354150.11045614,881,"Sierra Leone",3492085,150206.05
3196329.48940935,882,"Sierra Leone",3492085,150206.05
3650249.51615884,883,"Sierra Leone",3492085,150206.05
3655475.1558589,884,"Sierra Leone",3492085,150206.05
3580717.07229507,885,"Sierra Leone",3492085,150206.05
3406119.5958006,886,"Sierra Leone",3492085,150206.05
3527871.80858113,887,"Sierra Leone",3492085,150206.05
3382298.42194288,888,"Sierra Leone",3492085,150206.05
3661117.18375402,889,"Sierra Leone",3492085,150206.05
3478442.67117692,890,"Sierra Leone",3492085,150206.05
3684671.27566531,891,"Sierra Leone",3492085,150206.05
3465097.65255642,892,"Sierra Leone",3492085,150206.05
3300236.08339127,893,"Sierra Leone",3492085,150206.05
3477412.79726131,894,"Sierra Leone",3492085,150206.05
3557580.97204977,895,"Sierra Leone",3492085,150206.05
3440397.28278286,896,"Sierra Leone",3492085,150206.05
3341547.94939164,897,"Sierra Leone",3492085,150206.05
3328844.29863977,898,"Sierra Leone",3492085,150206.05
3627817.18776564,899,"Sierra Leone",3492085,150206.05
3391711.20319848,900,"Sierra Leone",3492085,150206.05
3482701.76370625,901,"Sierra Leone",3492085,150206.05
3495864.39757459,902,"Sierra Leone",3492085,150206.05
3406479.46237271,903,"Sierra Leone",3492085,150206.05
3202271.44106362,904,"Sierra Leone",3492085,150206.05
3463158.23918645,905,"Sierra Leone",3492085,150206.05
3426857.46241468,906,"Sierra Leone",3492085,150206.05
3570211.40740228,907,"Sierra Leone",3492085,150206.05
3476901.44599839,908,"Sierra Leone",3492085,150206.05
3556349.859975,909,"Sierra Leone",3492085,150206.05
3720528.95063388,910,"Sierra Leone",3492085,150206.05
3371217.69136377,911,"Sierra Leone",3492085,150206.05
3380615.06022967,912,"Sierra Leone",3492085,150206.05
3648321.58191822,913,"Sierra Leone",3492085,150206.05
3521166.49879058,914,"Sierra Leone",3492085,150206.05
3556615.3906619,915,"Sierra Leone",3492085,150206.05
3358610.21597185,916,"Sierra Leone",3492085,150206.05
3281575.50150669,917,"Sierra Leone",3492085,150206.05
3534367.26803483,918,"Sierra Leone",3492085,150206.05
3571848.1001805,919,"Sierra Leone",3492085,150206.05
3416349.37857886,920,"Sierra Leone",3492085,150206.05
3374418.72866155,921,"Sierra Leone",3492085,150206.05
3515068.42160058,922,"Sierra Leone",3492085,150206.05
3342319.33905783,923,"Sierra Leone",3492085,150206.05
3553361.75928351,924,"Sierra Leone",3492085,150206.05
3512222.77870966,925,"Sierra Leone",3492085,150206.05
3489167.06639095,926,"Sierra Leone",3492085,150206.05
3412123.67119572,927,"Sierra Leone",3492085,150206.05
3303259.52846266,928,"Sierra Leone",3492085,150206.05
3536973.75088394,929,"Sierra Leone",3492085,150206.05
3411510.74861448,930,"Sierra Leone",3492085,150206.05
3512281.00772042,931,"Sierra Leone",3492085,150206.05
3376288.06602536,932,"Sierra Leone",3492085,150206.05
3707818.92593536,933,"Sierra Leone",3492085,150206.05
3433007.8145721,934,"Sierra Leone",3492085,150206.05
3427229.91239248,935,"Sierra Leone",3492085,150206.05
3362029.86256741,936,"Sierra Leone",3492085,150206.05
3339530.19384308,937,"Sierra Leone",3492085,150206.05
3300541.15967291,938,"Sierra Leone",3492085,150206.05
3577640.25844732,939,"Sierra Leone",3492085,150206.05
3435030.69833905,940,"Sierra Leone",3492085,150206.05
3436622.9779177,941,"Sierra Leone",3492085,150206.05
3604117.60277417,942,"Sierra Leone",3492085,150206.05
3775127.77390149,943,"Sierra Leone",3492085,150206.05
3589031.0858807,944,"Sierra Leone",3492085,150206.05
3496278.05937048,945,"Sierra Leone",3492085,150206.05
3563407.18169865,946,"Sierra Leone",3492085,150206.05
3739464.58974563,947,"Sierra Leone",3492085,150206.05
3521570.73407024,948,"Sierra Leone",3492085,150206.05
3523607.50890628,949,"Sierra Leone",3492085,150206.05
3623088.86784341,950,"Sierra Leone",3492085,150206.05
3665343.51312308,951,"Sierra Leone",3492085,150206.05
3628451.56663101,952,"Sierra Leone",3492085,150206.05
3509038.57545851,953,"Sierra Leone",3492085,150206.05
3179504.86986424,954,"Sierra Leone",3492085,150206.05
3578634.09353716,955,"Sierra Leone",3492085,150206.05
3489779.98307645,956,"Sierra Leone",3492085,150206.05
3525646.50237977,957,"Sierra Leone",3492085,150206.05
3445394.70284205,958,"Sierra Leone",3492085,150206.05
3534333.58792824,959,"Sierra Leone",3492085,150206.05
3677146.56747217,960,"Sierra Leone",3492085,150206.05
3651160.09197595,961,"Sierra Leone",3492085,150206.05
3470525.08546595,962,"Sierra Leone",3492085,150206.05
3502329.88664461,963,"Sierra Leone",3492085,150206.05
3386044.17773189,964,"Sierra Leone",3492085,150206.05
3751308.80877729,965,"Sierra Leone",3492085,150206.05
3394518.81343691,966,"Sierra Leone",3492085,150206.05
3366325.81933816,967,"Sierra Leone",3492085,150206.05
3342860.27882108,968,"Sierra Leone",3492085,150206.05
3507317.98644872,969,"Sierra Leone",3492085,150206.05
3752841.57339426,970,"Sierra Leone",3492085,150206.05
3427621.31987716,971,"Sierra Leone",3492085,150206.05
3515673.6199246,972,"Sierra Leone",3492085,150206.05
3506998.70719519,973,"Sierra Leone",3492085,150206.05
3605545.08885806,974,"Sierra Leone",3492085,150206.05
3442918.93762341,975,"Sierra Leone",3492085,150206.05
3598480.09549408,976,"Sierra Leone",3492085,150206.05
3354096.52637662,977,"Sierra Leone",3492085,150206.05
3447399.9223864,978,"Sierra Leone",3492085,150206.05
3257765.0026089,979,"Sierra Leone",3492085,150206.05
3839333.18621725,980,"Sierra Leone",3492085,150206.05
3470146.85620776,981,"Sierra Leone",3492085,150206.05
3585386.17719154,982,"Sierra Leone",3492085,150206.05
3671451.89412721,983,"Sierra Leone",3492085,150206.05
3877972.25915239,984,"Sierra Leone",3492085,150206.05
3445822.91523512,985,"Sierra Leone",3492085,150206.05
3406461.54809325,986,"Sierra Leone",3492085,150206.05
3544858.36636532,987,"Sierra Leone",3492085,150206.05
3790661.01226245,988,"Sierra Leone",3492085,150206.05
3470275.67143841,989,"Sierra Leone",3492085,150206.05
3458126.03002248,990,"Sierra Leone",3492085,150206.05
3544155.34365955,991,"Sierra Leone",3492085,150206.05
3511629.95592334,992,"Sierra Leone",3492085,150206.05
3334959.46512486,993,"Sierra Leone",3492085,150206.05
3445928.61654407,994,"Sierra Leone",3492085,150206.05
3460644.03386595,995,"Sierra Leone",3492085,150206.05
3607542.34717645,996,"Sierra Leone",3492085,150206.05
3378818.97529676,997,"Sierra Leone",3492085,150206.05
3215020.69179557,998,"Sierra Leone",3492085,150206.05
3473666.78114654,999,"Sierra Leone",3492085,150206.05
3686099.36552689,1000,"Sierra Leone",3492085,150206.05
3910377.32492919,1,"Togo",3988327,141325.15
3965139.89496577,2,"Togo",3988327,141325.15
4069588.21668471,3,"Togo",3988327,141325.15
3951537.75462304,4,"Togo",3988327,141325.15
4194701.17888669,5,"Togo",3988327,141325.15
3830909.35689655,6,"Togo",3988327,141325.15
3792086.06042792,7,"Togo",3988327,141325.15
4103443.12073736,8,"Togo",3988327,141325.15
3968298.54150955,9,"Togo",3988327,141325.15
4072976.52349318,10,"Togo",3988327,141325.15
3874595.89950752,11,"Togo",3988327,141325.15
4040657.66330441,12,"Togo",3988327,141325.15
3922326.13956371,13,"Togo",3988327,141325.15
3795822.06894214,14,"Togo",3988327,141325.15
3945115.08401058,15,"Togo",3988327,141325.15
4133994.82887346,16,"Togo",3988327,141325.15
3850680.84882084,17,"Togo",3988327,141325.15
4220867.25532848,18,"Togo",3988327,141325.15
3806865.51241703,19,"Togo",3988327,141325.15
3830014.55991708,20,"Togo",3988327,141325.15
3937135.29200396,21,"Togo",3988327,141325.15
3959289.11058037,22,"Togo",3988327,141325.15
4100481.62834688,23,"Togo",3988327,141325.15
4158104.22221067,24,"Togo",3988327,141325.15
3942118.90825946,25,"Togo",3988327,141325.15
3995786.10245339,26,"Togo",3988327,141325.15
3789721.64770524,27,"Togo",3988327,141325.15
4070250.02288698,28,"Togo",3988327,141325.15
3972110.14921887,29,"Togo",3988327,141325.15
4060467.33348351,30,"Togo",3988327,141325.15
4077445.98404034,31,"Togo",3988327,141325.15
4235839.44449868,32,"Togo",3988327,141325.15
3731270.67467536,33,"Togo",3988327,141325.15
3989837.04649491,34,"Togo",3988327,141325.15
4132967.11144414,35,"Togo",3988327,141325.15
4186066.92355281,36,"Togo",3988327,141325.15
4231521.96102565,37,"Togo",3988327,141325.15
4002666.98429313,38,"Togo",3988327,141325.15
4010073.62429133,39,"Togo",3988327,141325.15
4027720.68130097,40,"Togo",3988327,141325.15
4176066.38081271,41,"Togo",3988327,141325.15
3838923.13524599,42,"Togo",3988327,141325.15
4046949.64129078,43,"Togo",3988327,141325.15
4115908.93748283,44,"Togo",3988327,141325.15
3787780.70389594,45,"Togo",3988327,141325.15
3898368.51205651,46,"Togo",3988327,141325.15
4367656.99438913,47,"Togo",3988327,141325.15
4093621.89608023,48,"Togo",3988327,141325.15
3902684.58105274,49,"Togo",3988327,141325.15
4144683.75030935,50,"Togo",3988327,141325.15
3753644.08633703,51,"Togo",3988327,141325.15
4162181.51497664,52,"Togo",3988327,141325.15
3864115.94197009,53,"Togo",3988327,141325.15
3895416.48919284,54,"Togo",3988327,141325.15
3853356.57114538,55,"Togo",3988327,141325.15
4268437.63848773,56,"Togo",3988327,141325.15
4066983.3550334,57,"Togo",3988327,141325.15
4259724.65432014,58,"Togo",3988327,141325.15
3915745.1632158,59,"Togo",3988327,141325.15
3827800.99464049,60,"Togo",3988327,141325.15
3871862.60744657,61,"Togo",3988327,141325.15
3904306.32471439,62,"Togo",3988327,141325.15
4263215.72027919,63,"Togo",3988327,141325.15
4232203.15845465,64,"Togo",3988327,141325.15
4148600.0565508,65,"Togo",3988327,141325.15
4003721.71479807,66,"Togo",3988327,141325.15
4100379.12369293,67,"Togo",3988327,141325.15
3995984.03123285,68,"Togo",3988327,141325.15
4000415.09806309,69,"Togo",3988327,141325.15
3993757.13413696,70,"Togo",3988327,141325.15
3841658.42686268,71,"Togo",3988327,141325.15
4150809.64902196,72,"Togo",3988327,141325.15
4173508.20276425,73,"Togo",3988327,141325.15
3854697.24380721,74,"Togo",3988327,141325.15
4086105.3418216,75,"Togo",3988327,141325.15
4185639.36560629,76,"Togo",3988327,141325.15
4044480.90135784,77,"Togo",3988327,141325.15
4074699.0687909,78,"Togo",3988327,141325.15
3864369.30514405,79,"Togo",3988327,141325.15
4070009.03626097,80,"Togo",3988327,141325.15
3904707.99957785,81,"Togo",3988327,141325.15
3908358.95768974,82,"Togo",3988327,141325.15
4066648.47587869,83,"Togo",3988327,141325.15
3864754.864657,84,"Togo",3988327,141325.15
4009950.35963987,85,"Togo",3988327,141325.15
4226096.67551958,86,"Togo",3988327,141325.15
3881062.65332813,87,"Togo",3988327,141325.15
3974479.51100055,88,"Togo",3988327,141325.15
4057195.0315329,89,"Togo",3988327,141325.15
4012222.47466843,90,"Togo",3988327,141325.15
3886800.60925649,91,"Togo",3988327,141325.15
3930111.44445292,92,"Togo",3988327,141325.15
3836368.35427745,93,"Togo",3988327,141325.15
4045492.67771488,94,"Togo",3988327,141325.15
3966309.59684766,95,"Togo",3988327,141325.15
3976699.97531412,96,"Togo",3988327,141325.15
4016446.39817699,97,"Togo",3988327,141325.15
4158504.92828595,98,"Togo",3988327,141325.15
3930045.24185979,99,"Togo",3988327,141325.15
3897622.2855811,100,"Togo",3988327,141325.15
4148875.27637796,101,"Togo",3988327,141325.15
4161463.69323488,102,"Togo",3988327,141325.15
3834769.22383589,103,"Togo",3988327,141325.15
3901159.56948586,104,"Togo",3988327,141325.15
4123037.82353004,105,"Togo",3988327,141325.15
4021548.65103145,106,"Togo",3988327,141325.15
4005638.94660034,107,"Togo",3988327,141325.15
4024763.32309087,108,"Togo",3988327,141325.15
4085315.26149311,109,"Togo",3988327,141325.15
3921566.98514066,110,"Togo",3988327,141325.15
4110237.48041159,111,"Togo",3988327,141325.15
4088188.09686345,112,"Togo",3988327,141325.15
4218288.8779358,113,"Togo",3988327,141325.15
3877704.43603663,114,"Togo",3988327,141325.15
4071464.61186776,115,"Togo",3988327,141325.15
4054585.77049734,116,"Togo",3988327,141325.15
3885291.2362371,117,"Togo",3988327,141325.15
4142224.93614786,118,"Togo",3988327,141325.15
4207472.21717168,119,"Togo",3988327,141325.15
3998498.27365671,120,"Togo",3988327,141325.15
4303243.66445252,121,"Togo",3988327,141325.15
4026602.64588023,122,"Togo",3988327,141325.15
3878438.39703317,123,"Togo",3988327,141325.15
3809271.2771378,124,"Togo",3988327,141325.15
4121591.86986129,125,"Togo",3988327,141325.15
3723116.47025033,126,"Togo",3988327,141325.15
4166607.01463279,127,"Togo",3988327,141325.15
4155021.96318293,128,"Togo",3988327,141325.15
3960486.08270975,129,"Togo",3988327,141325.15
4033401.6552513,130,"Togo",3988327,141325.15
3910644.90227501,131,"Togo",3988327,141325.15
3973064.3056265,132,"Togo",3988327,141325.15
3837944.56119473,133,"Togo",3988327,141325.15
3877937.91988451,134,"Togo",3988327,141325.15
4039604.80972506,135,"Togo",3988327,141325.15
4054541.03692614,136,"Togo",3988327,141325.15
4172241.14166602,137,"Togo",3988327,141325.15
4011414.63908256,138,"Togo",3988327,141325.15
3899175.92352109,139,"Togo",3988327,141325.15
3931867.61963109,140,"Togo",3988327,141325.15
3813332.74253502,141,"Togo",3988327,141325.15
3828444.68626513,142,"Togo",3988327,141325.15
3791638.87012483,143,"Togo",3988327,141325.15
4162327.50345008,144,"Togo",3988327,141325.15
3940710.132202,145,"Togo",3988327,141325.15
4095376.53905856,146,"Togo",3988327,141325.15
3893686.98580719,147,"Togo",3988327,141325.15
4234454.41456474,148,"Togo",3988327,141325.15
3778136.9162027,149,"Togo",3988327,141325.15
4069674.01709116,150,"Togo",3988327,141325.15
3815108.49513161,151,"Togo",3988327,141325.15
3814339.03320267,152,"Togo",3988327,141325.15
4057205.32084421,153,"Togo",3988327,141325.15
3812921.21714693,154,"Togo",3988327,141325.15
4279011.91770211,155,"Togo",3988327,141325.15
4140379.30596531,156,"Togo",3988327,141325.15
4010399.23490211,157,"Togo",3988327,141325.15
4101212.19374972,158,"Togo",3988327,141325.15
4061209.6846829,159,"Togo",3988327,141325.15
4025783.84018616,160,"Togo",3988327,141325.15
3985795.63941197,161,"Togo",3988327,141325.15
3878863.49385838,162,"Togo",3988327,141325.15
4115736.41005639,163,"Togo",3988327,141325.15
4030629.12496868,164,"Togo",3988327,141325.15
4089971.44922279,165,"Togo",3988327,141325.15
4143790.92314817,166,"Togo",3988327,141325.15
3930734.8348714,167,"Togo",3988327,141325.15
4025767.16406939,168,"Togo",3988327,141325.15
3951746.98999337,169,"Togo",3988327,141325.15
4143383.79490948,170,"Togo",3988327,141325.15
3991740.48550751,171,"Togo",3988327,141325.15
4048390.39988529,172,"Togo",3988327,141325.15
4079490.75899818,173,"Togo",3988327,141325.15
4111642.08709932,174,"Togo",3988327,141325.15
4058639.29017558,175,"Togo",3988327,141325.15
4212189.99962375,176,"Togo",3988327,141325.15
3942064.08039409,177,"Togo",3988327,141325.15
4031658.28459595,178,"Togo",3988327,141325.15
4041461.34124583,179,"Togo",3988327,141325.15
4056426.70065277,180,"Togo",3988327,141325.15
4055505.75571913,181,"Togo",3988327,141325.15
3923983.51814795,182,"Togo",3988327,141325.15
3903025.71090247,183,"Togo",3988327,141325.15
4037321.66868151,184,"Togo",3988327,141325.15
3766557.80162117,185,"Togo",3988327,141325.15
4430399.11070292,186,"Togo",3988327,141325.15
4024809.93357446,187,"Togo",3988327,141325.15
3943191.94213095,188,"Togo",3988327,141325.15
3824011.51565036,189,"Togo",3988327,141325.15
3817648.4531726,190,"Togo",3988327,141325.15
4154372.86919458,191,"Togo",3988327,141325.15
4192481.22689821,192,"Togo",3988327,141325.15
3973034.76296544,193,"Togo",3988327,141325.15
4014149.07734306,194,"Togo",3988327,141325.15
4236041.9252,195,"Togo",3988327,141325.15
3975232.81858239,196,"Togo",3988327,141325.15
4083755.86365766,197,"Togo",3988327,141325.15
4075556.78705492,198,"Togo",3988327,141325.15
4163326.83946113,199,"Togo",3988327,141325.15
3965726.0013138,200,"Togo",3988327,141325.15
4033003.32421941,201,"Togo",3988327,141325.15
3924818.89847151,202,"Togo",3988327,141325.15
4045219.46263785,203,"Togo",3988327,141325.15
4013709.22475788,204,"Togo",3988327,141325.15
4112666.57909866,205,"Togo",3988327,141325.15
4063986.8374323,206,"Togo",3988327,141325.15
3673776.14009306,207,"Togo",3988327,141325.15
4129946.88969803,208,"Togo",3988327,141325.15
3896687.99174035,209,"Togo",3988327,141325.15
4027964.97905806,210,"Togo",3988327,141325.15
3943769.45974959,211,"Togo",3988327,141325.15
3945804.69317165,212,"Togo",3988327,141325.15
4365190.7080521,213,"Togo",3988327,141325.15
3939770.09634133,214,"Togo",3988327,141325.15
4112081.55497664,215,"Togo",3988327,141325.15
4049617.73573921,216,"Togo",3988327,141325.15
3867101.3209239,217,"Togo",3988327,141325.15
3955467.89638141,218,"Togo",3988327,141325.15
4120110.65014522,219,"Togo",3988327,141325.15
3864307.5989651,220,"Togo",3988327,141325.15
3933849.93548817,221,"Togo",3988327,141325.15
4067604.94507442,222,"Togo",3988327,141325.15
4145255.99428978,223,"Togo",3988327,141325.15
3882711.45988661,224,"Togo",3988327,141325.15
4100608.68068912,225,"Togo",3988327,141325.15
4054221.74788129,226,"Togo",3988327,141325.15
4194374.65312534,227,"Togo",3988327,141325.15
3870862.48753178,228,"Togo",3988327,141325.15
3935517.3440487,229,"Togo",3988327,141325.15
3924280.84610358,230,"Togo",3988327,141325.15
4207693.57173723,231,"Togo",3988327,141325.15
4067569.54878982,232,"Togo",3988327,141325.15
4040741.80851963,233,"Togo",3988327,141325.15
3941776.72497354,234,"Togo",3988327,141325.15
4180630.07291279,235,"Togo",3988327,141325.15
3927645.88451065,236,"Togo",3988327,141325.15
3720020.70504812,237,"Togo",3988327,141325.15
4173409.9135342,238,"Togo",3988327,141325.15
3745722.74304859,239,"Togo",3988327,141325.15
3789347.69961683,240,"Togo",3988327,141325.15
4029446.72614245,241,"Togo",3988327,141325.15
3497180.75019801,242,"Togo",3988327,141325.15
4291921.09821591,243,"Togo",3988327,141325.15
3895116.80760604,244,"Togo",3988327,141325.15
3831355.26209222,245,"Togo",3988327,141325.15
4003799.2809351,246,"Togo",3988327,141325.15
3905462.62614567,247,"Togo",3988327,141325.15
4119302.22580752,248,"Togo",3988327,141325.15
4016169.66276439,249,"Togo",3988327,141325.15
3950545.85278016,250,"Togo",3988327,141325.15
4182675.40966732,251,"Togo",3988327,141325.15
4072973.62349495,252,"Togo",3988327,141325.15
3980965.60486054,253,"Togo",3988327,141325.15
3650503.50555933,254,"Togo",3988327,141325.15
4331600.0924157,255,"Togo",3988327,141325.15
4204876.36753578,256,"Togo",3988327,141325.15
4027511.17778449,257,"Togo",3988327,141325.15
3866467.81979752,258,"Togo",3988327,141325.15
4076481.01924444,259,"Togo",3988327,141325.15
3909877.5321318,260,"Togo",3988327,141325.15
3852571.85299654,261,"Togo",3988327,141325.15
3622561.45819602,262,"Togo",3988327,141325.15
4044589.9432509,263,"Togo",3988327,141325.15
3804467.58706046,264,"Togo",3988327,141325.15
3991201.84547299,265,"Togo",3988327,141325.15
4043386.8350807,266,"Togo",3988327,141325.15
3815166.16141342,267,"Togo",3988327,141325.15
3817412.71776447,268,"Togo",3988327,141325.15
3955125.91218037,269,"Togo",3988327,141325.15
3774244.60507335,270,"Togo",3988327,141325.15
3739729.79662188,271,"Togo",3988327,141325.15
3997798.0605342,272,"Togo",3988327,141325.15
3863987.15937723,273,"Togo",3988327,141325.15
4027300.56550153,274,"Togo",3988327,141325.15
4048119.46214415,275,"Togo",3988327,141325.15
3919478.26512663,276,"Togo",3988327,141325.15
4068501.84119043,277,"Togo",3988327,141325.15
4210898.11662576,278,"Togo",3988327,141325.15
3913842.51139168,279,"Togo",3988327,141325.15
4149342.60157807,280,"Togo",3988327,141325.15
4012887.67414278,281,"Togo",3988327,141325.15
4018265.33408113,282,"Togo",3988327,141325.15
3972917.01223376,283,"Togo",3988327,141325.15
3952744.48533316,284,"Togo",3988327,141325.15
4217895.64842527,285,"Togo",3988327,141325.15
4036606.03627701,286,"Togo",3988327,141325.15
4270448.05182219,287,"Togo",3988327,141325.15
3948126.19006573,288,"Togo",3988327,141325.15
3992873.89727667,289,"Togo",3988327,141325.15
3926937.26313681,290,"Togo",3988327,141325.15
3870226.36015441,291,"Togo",3988327,141325.15
3760232.40476623,292,"Togo",3988327,141325.15
4050248.33130847,293,"Togo",3988327,141325.15
3835544.08122456,294,"Togo",3988327,141325.15
3855662.27659678,295,"Togo",3988327,141325.15
3917907.03887628,296,"Togo",3988327,141325.15
3900520.17456076,297,"Togo",3988327,141325.15
3985257.05096266,298,"Togo",3988327,141325.15
3819532.95066816,299,"Togo",3988327,141325.15
3861329.98963353,300,"Togo",3988327,141325.15
4135294.01118788,301,"Togo",3988327,141325.15
3837236.58665577,302,"Togo",3988327,141325.15
4049001.37893569,303,"Togo",3988327,141325.15
4269601.42962357,304,"Togo",3988327,141325.15
3912121.26441582,305,"Togo",3988327,141325.15
3753920.21215487,306,"Togo",3988327,141325.15
